hero,partner,games,wins,losses,win_rate,source
Uranus,Akai,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Uranus,Bruno,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Uranus,Granger,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Uranus,Fredrinn,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Chou,Lancelot,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Chou,Valentina,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Chou,Alice,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Chou,Beatrix,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Chou,Bruno,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Hilda,Hayabusa,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Hilda,Granger,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Hilda,Esmeralda,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Hilda,Zhuxin,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Hilda,Grock,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Lunox,Granger,5,3,2,0.6,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Lunox,Kalea,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Lunox,Fredrinn,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Lunox,Gatotkaca,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Lunox,Arlott,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Selena,Granger,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Selena,Fredrinn,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Selena,Harith,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Selena,Grock,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Selena,Lapu-Lapu,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Yu Zhong,Yve,4,3,1,0.75,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Yu Zhong,Bruno,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Yu Zhong,X.Borg,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Yu Zhong,Grock,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Yu Zhong,Granger,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Mathilda,Akai,5,2,3,0.4,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Mathilda,Kimmy,4,2,2,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Mathilda,Bruno,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Mathilda,Arlott,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Mathilda,Baxia,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
X.Borg,Gatotkaca,5,4,1,0.8,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
X.Borg,Yu Zhong,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
X.Borg,Harith,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
X.Borg,Lunox,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
X.Borg,Khaleed,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Angela,Granger,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Angela,Cici,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Angela,Joy,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Angela,Lancelot,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Angela,Harith,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Gloo,Bruno,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Gloo,Yi Sun-shin,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Gloo,Baxia,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Gloo,Gatotkaca,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Gloo,Kimmy,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Beatrix,Kimmy,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Beatrix,Chou,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Beatrix,Hylos,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Beatrix,Lapu-Lapu,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Beatrix,Baxia,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Wanwan,Arlott,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Wanwan,Joy,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Wanwan,Fredrinn,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Wanwan,Valentina,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Wanwan,Chip,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ruby,Yi Sun-shin,4,1,3,0.25,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ruby,Gatotkaca,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ruby,Kimmy,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ruby,Zhuxin,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ruby,Esmeralda,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Terizla,Harith,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Terizla,Baxia,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Terizla,Chou,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Terizla,Granger,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Terizla,Khaleed,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Chip,Granger,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Chip,Lancelot,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Chip,Phoveus,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Chip,Fredrinn,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Chip,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Zetian,Akai,3,2,1,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Zetian,Cici,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Zetian,Lancelot,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Zetian,Claude,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Zetian,Gatotkaca,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Bane,Esmeralda,3,3,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Bane,Grock,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Bane,Hayabusa,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Bane,Kalea,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Bane,Valentina,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Badang,Cici,3,1,2,0.3333,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Badang,Kimmy,3,0,3,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Badang,Fredrinn,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Badang,Harith,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Badang,Cecilion,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Fanny,Yve,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Fanny,Granger,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Fanny,Valentina,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Fanny,Akai,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Fanny,Moskov,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kadita,Baxia,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kadita,Alice,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kadita,Chou,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kadita,Claude,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kadita,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Guinevere,Cici,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Guinevere,Gatotkaca,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Guinevere,Kimmy,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Guinevere,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Guinevere,Bruno,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kagura,Harith,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kagura,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kagura,Beatrix,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kagura,Chou,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kagura,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Natan,Zhuxin,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Natan,Arlott,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Natan,Fredrinn,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Natan,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Natan,Cici,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Franco,Baxia,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Franco,Pharsa,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Franco,Alice,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Franco,Arlott,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Franco,Barats,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Cecilion,Cici,2,2,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Cecilion,Fredrinn,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Cecilion,Akai,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Cecilion,Badang,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Cecilion,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Novaria,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Novaria,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Novaria,Grock,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Novaria,Hylos,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Novaria,Natan,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Belerick,Harith,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Belerick,Lapu-Lapu,2,0,2,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Belerick,Angela,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Belerick,Cici,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Belerick,Lukas,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Atlas,Cici,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Atlas,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Atlas,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Atlas,Zhuxin,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Atlas,Beatrix,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Brody,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Brody,Khaleed,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Brody,X.Borg,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Brody,Zhuxin,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Brody,Cici,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Irithel,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Irithel,Hayabusa,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Irithel,Kimmy,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Irithel,Lapu-Lapu,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Irithel,Gatotkaca,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Minotaur,Zhuxin,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Minotaur,Bruno,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Minotaur,Cici,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Minotaur,Hayabusa,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Minotaur,Arlott,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Obsidia,Grock,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Obsidia,Alice,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Obsidia,Baxia,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Obsidia,Pharsa,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Obsidia,Hylos,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Thamuz,Pharsa,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Thamuz,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Thamuz,Kalea,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Thamuz,Moskov,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Thamuz,Akai,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Vexana,Gatotkaca,2,1,1,0.5,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Vexana,Gloo,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Vexana,Lancelot,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Vexana,Moskov,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Vexana,Irithel,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Balmond,Esmeralda,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Balmond,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Balmond,Hilda,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Balmond,Selena,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Benedetta,Bane,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Benedetta,Kalea,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Benedetta,Yi Sun-shin,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Benedetta,Yve,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ixia,Arlott,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ixia,Fredrinn,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ixia,Mathilda,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ixia,Pharsa,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Lukas,Angela,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Lukas,Belerick,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Lukas,Cici,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Lukas,Harith,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Tigreal,Granger,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Tigreal,Lancelot,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Tigreal,Phoveus,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Tigreal,Yve,1,1,0,1.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Alpha,Angela,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Alpha,Cici,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Alpha,Granger,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Alpha,Hylos,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Barats,Alice,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Barats,Franco,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Barats,Karrie,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Barats,Valentina,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Carmilla,Granger,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Carmilla,Hayabusa,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Carmilla,Yu Zhong,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Carmilla,Yve,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Clint,Baxia,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Clint,Diggie,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Clint,Lapu-Lapu,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Clint,Valentina,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Diggie,Baxia,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Diggie,Clint,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Diggie,Lapu-Lapu,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Diggie,Valentina,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Faramis,Arlott,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Faramis,Chip,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Faramis,Fredrinn,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Faramis,Natan,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Helcurt,Alice,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Helcurt,Angela,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Helcurt,Chou,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Helcurt,Fredrinn,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kaja,Lapu-Lapu,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kaja,Moskov,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kaja,Pharsa,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Kaja,Yi Sun-shin,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Khufra,Claude,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Khufra,Fredrinn,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Khufra,Selena,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Khufra,Yu Zhong,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ling,Arlott,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ling,Bruno,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ling,Hilda,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Ling,Kimmy,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Odette,Chou,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Odette,Ruby,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Odette,Uranus,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Odette,Yi Sun-shin,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Paquito,Gatotkaca,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Paquito,Pharsa,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Paquito,Phoveus,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Paquito,Yi Sun-shin,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Suyou,Alice,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Suyou,Chou,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Suyou,Claude,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Suyou,Kadita,1,0,1,0.0,https://liquipedia.net/mobilelegends/MPL/LATAM/Season_4
Fredrinn,Valentina,17,13,4,0.7646999999999999,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fredrinn,Claude,11,7,4,0.6364,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fredrinn,Grock,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fredrinn,Pharsa,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Fredrinn,Terizla,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valentina,Fredrinn,17,13,4,0.7646999999999999,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valentina,Grock,17,10,7,0.5882000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valentina,Beatrix,13,7,6,0.5385,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valentina,Khufra,12,8,4,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Valentina,Claude,11,8,3,0.7273000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Beatrix,Valentina,13,7,6,0.5385,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Beatrix,Pharsa,12,8,4,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Beatrix,Lancelot,12,5,7,0.4167,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Beatrix,Uranus,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Beatrix,Khufra,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Pharsa,Terizla,13,6,7,0.46149999999999997,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Pharsa,Beatrix,12,8,4,0.6667000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Pharsa,Fredrinn,11,5,6,0.4545,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Pharsa,Paquito,10,5,5,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Pharsa,Chou,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Terizla,Pharsa,13,6,7,0.46149999999999997,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Terizla,Fredrinn,10,6,4,0.6,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Terizla,Beatrix,9,3,6,0.3333,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Terizla,Yve,8,4,4,0.5,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Terizla,Khufra,8,3,5,0.375,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Grock,Valentina,17,10,7,0.5882000000000001,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
Grock,Fredrinn,11,6,5,0.5455,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_5
